uid,name,ing
caldo-de-guacuco,Caldo de guacuco,cilantro cimarrón
caldo-de-guacuco,Caldo de guacuco,pimienta
caldo-de-pajarilla,Caldo de pajarilla,agua
caldo-de-pajarilla,Caldo de pajarilla,hígado
caldo-de-pajarilla,Caldo de pajarilla,riñón
caldo-de-pajarilla,Caldo de pajarilla,corazón
caldo-de-pajarilla,Caldo de pajarilla,pajarilla
caldo-de-pajarilla,Caldo de pajarilla,papas
caldo-de-pajarilla,Caldo de pajarilla,hogo
caldo-de-pajarilla,Caldo de pajarilla,cilantro
caldo-de-pajarilla,Caldo de pajarilla,pimienta
caldo-de-papas,Caldo de papas,agua
caldo-de-papas,Caldo de papas,papas
caldo-de-papas,Caldo de papas,cucha
caldo-de-papas,Caldo de papas,cilantro
caldo-de-papas,Caldo de papas,pimienta
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,agua
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,queso costeño
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,cebolla
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,dientes de ajo
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,tomate
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,mantequilla
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,aceite
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,cilantro cimarrón
caldo-de-queso-y-cebollas,Caldo de queso y cebollas,pimienta
caldo-tenido,Caldo teñido,caldo de papas
caldo-tenido,Caldo teñido,huevos
caldo-tenido,Caldo teñido,leche
caldo-tenido,Caldo teñido,cucha
caldo-tenido,Caldo teñido,cilantro
caldo-tenido,Caldo teñido,pan
callos-con-garbanzos,Callos con garbanzos,callos
callos-con-garbanzos,Callos con garbanzos,garbanzos
callos-con-garbanzos,Callos con garbanzos,cerveza
callos-con-garbanzos,Callos con garbanzos,tomates
callos-con-garbanzos,Callos con garbanzos,cebolla
callos-con-garbanzos,Callos con garbanzos,cebolla junca
callos-con-garbanzos,Callos con garbanzos,dientes de ajo
callos-con-garbanzos,Callos con garbanzos,pimentón rojo
callos-con-garbanzos,Callos con garbanzos,achiote
callos-con-garbanzos,Callos con garbanzos,manteca de cerdo
callos-con-garbanzos,Callos con garbanzos,bicarbonato
callos-con-garbanzos,Callos con garbanzos,pimienta
calloya,Calloya,masa de maíz
calloya,Calloya,queso
calloya,Calloya,chicharrones
calloya,Calloya,sal
camarones-en-apuro,Camarones en apuro,ron
camarones-en-apuro,Camarones en apuro,aceite de oliva
camarones-en-apuro,Camarones en apuro,cucha
camarones-en-apuro,Camarones en apuro,salsa de tomate
camarones-en-apuro,Camarones en apuro,tomillo
camarones-en-apuro,Camarones en apuro,jugo de limón
camarones-en-apuro,Camarones en apuro,hojas de lechuga
camarones-en-apuro,Camarones en apuro,pimienta
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,langostinos
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,cebolla
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,dientes de ajo
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,mantequilla
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,semilla de anís
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,esencia de anís
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,vino blanco
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,harina de trigo
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,crema de leche
camarones-o-langostinos-con-anis,Camarones [o langostinos] con anís,pimienta
canches-de-san-ignacio,Canches de san Ignacio,harina de cebada
canches-de-san-ignacio,Canches de san Ignacio,papas
canches-de-san-ignacio,Canches de san Ignacio,huevos
canches-de-san-ignacio,Canches de san Ignacio,mantequilla
canches-de-san-ignacio,Canches de san Ignacio,pimienta
canches-de-san-ignacio,Canches de san Ignacio,aceite
candil,Candil,leche
candil,Candil,huevos
candil,Candil,azúcar
candil,Candil,canela
canelazo,Canelazo,aguardiente
canelazo,Canelazo,aguapanela
canelazo,Canelazo,canela
canon-de-cerdo,Cañón de cerdo,lomo de cerdo
canon-de-cerdo,Cañón de cerdo,cebolla de huevo
canon-de-cerdo,Cañón de cerdo,dientes de ajo
canon-de-cerdo,Cañón de cerdo,aceite
canon-de-cerdo,Cañón de cerdo,tomillo
canon-de-cerdo,Cañón de cerdo,aceite
canon-de-cerdo,Cañón de cerdo,aceite vegetal
canon-de-cerdo,Cañón de cerdo,cerveza
canon-de-cerdo,Cañón de cerdo,pimienta
caracol-guisado-conch,Caracol guisado [Conch],caracol
caracol-guisado-conch,Caracol guisado [Conch],pimentón rojo
caracol-guisado-conch,Caracol guisado [Conch],cebolla cabezona
caracol-guisado-conch,Caracol guisado [Conch],dientes de ajo
caracol-guisado-conch,Caracol guisado [Conch],aceite de coco
caracol-guisado-conch,Caracol guisado [Conch],caracol
caracol-guisado-conch,Caracol guisado [Conch],crema de leche de coco
caracol-guisado-conch,Caracol guisado [Conch],orégano
caracol-guisado-conch,Caracol guisado [Conch],dumplings
caracol-guisado-conch,Caracol guisado [Conch],pimienta
caracoles-guisados-con-coco,Caracoles guisados con coco,aceite
caracoles-guisados-con-coco,Caracoles guisados con coco,guiso
caracoles-guisados-con-coco,Caracoles guisados con coco,leche de coco
caracoles-guisados-con-coco,Caracoles guisados con coco,primera leche de coco
caracoles-guisados-con-coco,Caracoles guisados con coco,pimienta
carapacho-de-jaiba,Carapacho de jaiba,jaiba
carapacho-de-jaiba,Carapacho de jaiba,arroz con coco
carapacho-de-jaiba,Carapacho de jaiba,refrito
carapacho-de-jaiba,Carapacho de jaiba,huevos
carapacho-de-jaiba,Carapacho de jaiba,pan
carapacho-de-jaiba,Carapacho de jaiba,pimienta
carimanolas,Carimañolas,yuca
carimanolas,Carimañolas,carne de cerdo
carimanolas,Carimañolas,aceite vegetal
carimanolas,Carimañolas,sal
carisecas,Carisecas,maíz amarillo
carisecas,Carisecas,panela
carisecas,Carisecas,agua
carisecas,Carisecas,huevos
carisecas,Carisecas,mantequilla
carne-afanada,Carne afanada,carne
carne-afanada,Carne afanada,hogao
carne-afanada,Carne afanada,huevos
carne-afanada,Carne afanada,cebolla larga
carne-afanada,Carne afanada,harina de trigo
carne-afanada,Carne afanada,bizcocho
carne-afanada,Carne afanada,sal
carne-afanada,Carne afanada,tomates
carne-afanada,Carne afanada,cebolla
carne-afanada,Carne afanada,manteca
carne-afanada,Carne afanada,vinagre
carne-afanada,Carne afanada,orégano
carne-afanada,Carne afanada,pimienta
carne-asada-en-tiesto,Carne asada en tiesto,solomillo
carne-asada-en-tiesto,Carne asada en tiesto,limón
carne-asada-en-tiesto,Carne asada en tiesto,aceite
carne-asada-en-tiesto,Carne asada en tiesto,cebolla de huevo
carne-asada-en-tiesto,Carne asada en tiesto,dientes de ajo
carne-asada-en-tiesto,Carne asada en tiesto,panela
carne-asada-en-tiesto,Carne asada en tiesto,pimienta
carne-asada-tungos,"Carne asada, tungos",carne de res
carne-asada-tungos,"Carne asada, tungos",sal
carne-en-polvo,Carne en polvo,carne de tabla
carne-en-polvo,Carne en polvo,tomates
carne-en-polvo,Carne en polvo,cebolla junca
carne-en-polvo,Carne en polvo,cilantro
carne-en-polvo,Carne en polvo,dientes de ajo
carne-en-polvo,Carne en polvo,aceite
carne-en-polvo,Carne en polvo,aceite
carne-en-polvo,Carne en polvo,pimienta
carne-jamonada,Carne jamonada,lomo de cerdo
carne-jamonada,Carne jamonada,sal de nitro
carne-jamonada,Carne jamonada,cucha
carne-jamonada,Carne jamonada,panela
carne-jamonada,Carne jamonada,harina de trigo
carne-jamonada,Carne jamonada,azúcar
carne-jamonada,Carne jamonada,canela
carne-jamonada,Carne jamonada,clavos de olor
carne-jamonada,Carne jamonada,mantequilla
carne-ripiada-deshilachada,Carne ripiada [deshilachada],punta de anca
carne-ripiada-deshilachada,Carne ripiada [deshilachada],vinagre
carne-ripiada-deshilachada,Carne ripiada [deshilachada],guiso preparado con achiote
carne-ripiada-deshilachada,Carne ripiada [deshilachada],pimienta
carne-sudada,Carne sudada,agua
carne-sudada,Carne sudada,carne de res
carne-sudada,Carne sudada,yuca
carne-sudada,Carne sudada,papas coloradas
carne-sudada,Carne sudada,hogao
carne-sudada,Carne sudada,mejorana
carne-sudada,Carne sudada,orégano
carne-sudada,Carne sudada,miga de pan
carne-sudada,Carne sudada,pimienta
carne-sudada,Carne sudada,aceite
carnita-de-hormiga,Carnita de hormiga,carne de res
carnita-de-hormiga,Carnita de hormiga,hogao
carnita-de-hormiga,Carnita de hormiga,pimienta
carnita-de-hormiga,Carnita de hormiga,jugo de limón
casabito,Casabito,yuca
casabito,Casabito,queso blanco
casabito,Casabito,cucha
cascos-de-limon,Cascos de limón,aceite
cascos-de-limon,Cascos de limón,agua
cascos-de-limon,Cascos de limón,azúcar
caspiroletas,Caspiroletas,azúcar
caspiroletas,Caspiroletas,agua
caspiroletas,Caspiroletas,huevo
caspiroletas,Caspiroletas,vino moscatel
